numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07072;20230208180000;103350;-30;5;80;2.300000;272.450000;267.250000;68;20000;0;mq;mq;mq;0;mq;mq;mq;mq;102130;mq;mq;-460;265.150000;mq;280.850000;mq;265.950000;mq;mq;3.300000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20230208180000;103290;30;1;10;2.300000;278.450000;273.950000;73;26790;0;mq;mq;mq;0;mq;mq;mq;mq;102060;mq;mq;-240;270.650000;mq;284.150000;mq;266.050000;mq;mq;3.100000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20230208180000;103260;-30;5;260;1.400000;279.050000;274.150000;71;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;102530;mq;mq;-310;273.850000;mq;283.350000;mq;mq;mq;mq;2.000000;2.300000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20230208180000;103240;10;3;340;1.700000;278.850000;272.550000;64;15570;0;mq;mq;mq;0;mq;mq;mq;mq;102770;mq;mq;-360;268.850000;mq;282.650000;mq;272.150000;mq;mq;2.100000;4.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20230208180000;103250;10;3;350;1.000000;276.050000;269.250000;61;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101420;mq;mq;-470;268.850000;mq;281.650000;mq;274.850000;mq;mq;1.400000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20230208180000;103320;10;3;110;1.800000;276.150000;267.250000;52;20000;2;0;0;0;0;mq;30;20;10;102180;mq;mq;-440;270.450000;mq;280.250000;mq;mq;mq;mq;2.600000;3.900000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20230208180000;103300;-40;5;60;1.700000;273.950000;266.850000;59;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101800;mq;mq;-430;267.650000;mq;279.250000;mq;268.650000;mq;mq;2.200000;2.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20230208180000;103400;0;5;60;3.100000;273.850000;265.150000;52;29640;0;mq;mq;mq;0;mq;mq;mq;mq;99010;mq;mq;-400;269.250000;mq;278.850000;mq;265.550000;mq;mq;6.800000;6.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20230208180000;103480;0;5;350;2.600000;273.550000;268.750000;70;19830;0;mq;mq;mq;0;mq;mq;mq;mq;101550;mq;mq;-380;269.650000;mq;279.050000;mq;268.950000;mq;mq;3.600000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20230208180000;103210;-30;8;70;2.400000;279.450000;273.350000;65;25000;2;0;mq;0;0;mq;30;20;10;102670;mq;mq;-160;276.850000;mq;282.950000;mq;mq;mq;mq;3.300000;3.300000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20230208180000;103190;0;5;20;1.300000;277.850000;271.650000;64;11840;0;mq;mq;mq;0;mq;mq;mq;mq;102860;mq;mq;-260;272.150000;mq;282.350000;mq;273.650000;mq;mq;2.100000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20230208180000;103200;10;3;10;1.400000;276.450000;270.950000;67;25120;0;mq;mq;mq;0;mq;mq;mq;mq;101790;mq;mq;-340;272.350000;mq;279.750000;mq;273.650000;mq;mq;2.500000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20230208180000;103190;-10;5;140;1.500000;275.350000;269.450000;65;19950;0;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;-380;269.450000;mq;279.650000;mq;270.150000;mq;mq;2.100000;2.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20230208180000;103310;10;3;30;1.500000;272.750000;267.350000;67;12980;0;mq;mq;mq;1;4020;mq;mq;mq;100520;mq;mq;-300;270.550000;mq;278.850000;mq;274.050000;mq;mq;2.500000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4020;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20230208180000;103500;50;2;160;2.700000;272.850000;267.450000;67;14380;0;mq;mq;mq;0;mq;mq;mq;mq;100040;mq;mq;-270;266.650000;mq;277.150000;mq;266.350000;mq;mq;3.600000;4.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20230208180000;103120;10;3;30;5.300000;281.350000;274.750000;63;18000;2;0;mq;0;0;mq;30;20;10;102830;mq;mq;-80;276.950000;mq;282.850000;mq;mq;mq;mq;6.900000;6.900000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20230208180000;103140;0;5;30;3.000000;275.950000;270.850000;69;15050;0;mq;mq;mq;0;mq;mq;mq;mq;101630;mq;mq;-330;269.650000;mq;280.650000;mq;274.150000;mq;mq;4.000000;4.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20230208180000;103060;40;3;10;2.400000;277.750000;270.850000;61;24980;0;mq;mq;mq;0;mq;mq;mq;mq;98110;mq;mq;-190;273.050000;mq;282.350000;mq;273.550000;mq;mq;3.300000;4.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20230208180000;103160;40;3;320;1.100000;275.150000;267.950000;59;18060;0;mq;mq;mq;0;mq;mq;mq;mq;99030;mq;mq;-300;267.150000;mq;280.350000;mq;270.750000;mq;mq;1.600000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20230208180000;mq;50;1;230;2.400000;272.150000;267.350000;70;20000;0;mq;mq;mq;2;1750;mq;mq;mq;93080;92500;883;-280;264.550000;mq;279.150000;mq;264.350000;mq;mq;3.100000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;1560;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20230208180000;103190;20;3;180;1.000000;276.850000;270.250000;62;20000;2;0;0;0;0;mq;30;20;10;100190;mq;mq;-210;269.850000;mq;281.850000;mq;mq;mq;mq;1.300000;1.800000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20230208180000;103020;30;3;350;2.700000;280.550000;271.050000;51;19800;0;mq;mq;mq;0;mq;mq;mq;mq;102420;mq;mq;30;274.050000;mq;285.350000;mq;271.650000;mq;mq;3.700000;4.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20230208180000;103040;50;3;150;1.300000;279.750000;269.250000;47;20000;0;mq;mq;75;6;1750;mq;mq;mq;99820;mq;mq;-100;270.550000;mq;285.350000;mq;273.050000;mq;mq;1.900000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;1980;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20230208180000;103150;60;1;150;6.100000;274.950000;269.850000;69;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;94500;mq;mq;-40;270.050000;mq;278.350000;mq;269.850000;mq;mq;10.000000;10.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20230208180000;103150;30;3;0;0.000000;276.850000;270.650000;64;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;102220;mq;mq;-100;270.950000;mq;284.150000;mq;272.550000;mq;mq;0.700000;1.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20230208180000;mq;140;3;360;5.400000;275.450000;260.450000;32;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;92620;mq;mq;-100;mq;268.950000;mq;279.450000;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20230208180000;102970;60;3;80;1.800000;277.650000;270.350000;59;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102230;mq;mq;160;271.750000;mq;285.650000;mq;273.650000;mq;mq;2.000000;4.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20230208180000;102930;70;3;40;1.000000;279.650000;273.750000;66;19000;0;mq;mq;100;mq;1750;mq;mq;mq;98490;mq;mq;mq;271.050000;mq;282.550000;mq;mq;mq;mq;mq;4.100000;-10;mq;0.000000;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20230208180000;103010;120;3;240;1.000000;277.250000;273.750000;78;20000;0;mq;mq;mq;3;1250;mq;mq;mq;97910;mq;mq;290;268.450000;mq;282.750000;mq;272.450000;mq;mq;1.600000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;1020;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20230208180000;103050;100;3;130;6.000000;279.850000;274.350000;68;31240;0;mq;mq;mq;1;250;mq;mq;mq;101190;mq;mq;120;273.650000;mq;285.050000;mq;273.550000;mq;mq;9.700000;11.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;1;mq;270;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20230208180000;103190;130;3;100;4.000000;280.150000;268.750000;44;32210;0;mq;mq;mq;1;4080;mq;mq;mq;102790;mq;mq;-10;272.350000;mq;284.550000;mq;270.850000;mq;mq;5.600000;9.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20230208180000;mq;mq;mq;80;9.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;13.100000;13.100000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20230208180000;103120;100;3;100;13.300000;282.850000;270.550000;42;30000;2;0;0;0;0;mq;30;20;10;102800;mq;mq;-80;275.150000;mq;284.050000;mq;274.450000;mq;mq;17.400000;18.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20230208180000;103110;60;3;270;1.400000;279.850000;276.650000;80;41200;0;mq;mq;100;1;1250;mq;mq;mq;102560;mq;mq;70;277.150000;mq;281.750000;mq;278.150000;mq;mq;1.800000;2.800000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;1440;8;mq;1860;mq;mq;mq;mq;mq;mq;
07761;20230208180000;102930;90;3;30;2.500000;281.250000;271.150000;49;57870;0;mq;mq;100;8;2520;mq;mq;mq;102820;mq;mq;-20;276.650000;mq;286.350000;mq;274.950000;mq;mq;4.200000;4.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;2520;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20230208180000;103150;0;5;230;1.700000;278.250000;271.950000;64;25180;0;mq;mq;100;8;2250;mq;mq;mq;103000;mq;mq;-80;mq;mq;mq;mq;276.950000;mq;mq;2.200000;3.000000;-10;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;mq;2220;8;mq;2940;mq;mq;mq;mq;mq;mq;
61968;20230208180000;101190;140;3;40;0.500000;300.350000;298.150000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101140;mq;mq;10;mq;297.650000;mq;304.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20230208180000;101170;110;1;mq;mq;299.150000;297.750000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;90;mq;297.450000;mq;302.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;3.400000;16.700000;20.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20230208180000;mq;170;1;120;8.200000;300.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101220;mq;mq;40;mq;299.450000;mq;305.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.400000;0.400000;0.400000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20230208180000;101560;140;3;130;7.000000;298.750000;294.650000;78;58880;0;mq;mq;mq;0;mq;mq;mq;mq;101410;mq;mq;-70;mq;mq;mq;mq;mq;mq;mq;10.500000;13.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;31.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20230208180000;102370;10;0;280;6.300000;290.650000;286.750000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102020;mq;mq;-360;mq;285.850000;mq;294.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20230208180000;100270;110;3;270;15.900000;282.550000;278.750000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98530;mq;mq;-2110;mq;279.150000;mq;289.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.600000;10.400000;18.800000;19.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20230208180000;101190;150;1;20;3.100000;301.250000;296.850000;77;20000;0;mq;mq;100;1;800;mq;mq;mq;101110;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;5.200000;5.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;3.400000;mq;mq;mq;mq;1;mq;660;8;mq;5700;mq;mq;mq;mq;mq;mq;
71805;20230208180000;100450;-260;7;310;5.600000;271.250000;269.350000;87;17800;0;mq;mq;100;8;250;mq;mq;mq;100360;mq;mq;-2000;269.050000;mq;272.250000;mq;272.850000;mq;mq;10.100000;13.300000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;270;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20230208180000;101550;210;8;60;9.700000;300.650000;293.950000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101230;mq;mq;-70;mq;296.650000;mq;301.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.400000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20230208180000;101670;240;8;60;12.800000;300.850000;293.450000;64;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;-80;mq;297.350000;mq;301.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20230208180000;101590;-210;6;50;4.500000;298.150000;295.250000;84;56160;mq;mq;mq;mq;mq;mq;mq;mq;mq;101500;mq;mq;-20;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.800000;2.800000;2.800000;2.800000;8.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20230208180000;101540;200;8;110;7.800000;299.550000;294.050000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;-50;mq;296.550000;mq;301.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20230208180000;101480;-220;7;80;6.600000;301.950000;294.950000;66;28420;0;mq;mq;90;7;800;mq;mq;mq;101390;mq;mq;-50;296.750000;mq;303.150000;mq;mq;mq;mq;9.800000;12.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.400000;0.400000;0.600000;mq;mq;mq;mq;3;mq;840;5;mq;990;5;mq;1170;mq;mq;mq;
81401;20230208180000;101030;230;6;40;3.100000;302.950000;297.150000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100970;mq;mq;-10;mq;296.150000;mq;303.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.600000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20230208180000;101060;-260;6;60;5.700000;301.150000;296.050000;74;24780;0;mq;mq;100;8;800;mq;mq;mq;100970;mq;mq;-30;mq;mq;mq;mq;297.850000;mq;mq;8.900000;10.300000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;0.600000;4.300000;mq;mq;mq;mq;5;mq;630;7;mq;810;7;mq;960;mq;mq;mq;
81408;20230208180000;100920;270;8;50;2.600000;302.650000;296.350000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100840;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20230208180000;mq;mq;mq;10;1.300000;304.750000;296.850000;63;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;296.250000;mq;305.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;7.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20230208210000;103250;-40;8;120;2.700000;274.150000;268.750000;67;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;102330;mq;mq;-570;mq;mq;mq;mq;271.150000;mq;mq;4.400000;5.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20230208210000;103280;-40;6;130;0.800000;272.850000;268.450000;72;12050;0;mq;mq;mq;0;mq;mq;mq;mq;102680;mq;mq;-570;mq;mq;mq;mq;272.850000;mq;mq;1.100000;1.500000;-10;4;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20230208210000;103190;-40;7;290;2.500000;279.750000;275.650000;75;16000;2;0;mq;40;3;1250;35;20;10;103080;mq;mq;-500;mq;mq;mq;mq;mq;mq;mq;3.600000;5.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;6;1000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20230208210000;103250;-10;6;220;1.900000;272.650000;271.350000;91;6860;0;mq;mq;mq;0;mq;mq;mq;mq;102390;mq;mq;-510;mq;mq;mq;mq;273.850000;mq;mq;2.400000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20230208210000;103270;-40;6;130;1.900000;274.450000;267.050000;58;18170;0;mq;mq;mq;0;mq;mq;mq;mq;101280;mq;mq;-500;mq;mq;mq;mq;274.350000;mq;mq;2.500000;4.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20230208210000;103350;-20;8;70;2.400000;268.950000;265.850000;79;20000;0;mq;mq;mq;0;mq;mq;mq;mq;102110;mq;mq;-470;mq;mq;mq;mq;267.550000;mq;mq;2.700000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20230208210000;103320;10;2;30;1.100000;273.850000;272.350000;90;6960;0;mq;mq;mq;0;mq;mq;mq;mq;102070;mq;mq;-280;mq;mq;mq;mq;268.250000;mq;mq;1.600000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20230208210000;103240;-20;8;230;1.800000;279.050000;276.350000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102510;mq;mq;-350;mq;mq;mq;mq;mq;mq;mq;2.400000;2.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20230208210000;103270;30;3;310;2.100000;273.750000;271.650000;86;6560;0;mq;mq;mq;0;mq;mq;mq;mq;102800;mq;mq;-380;mq;mq;mq;mq;273.150000;mq;mq;2.600000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20230208210000;103290;20;3;290;0.900000;272.350000;268.450000;75;19930;0;mq;mq;mq;0;mq;mq;mq;mq;101440;mq;mq;-430;mq;mq;mq;mq;274.950000;mq;mq;1.400000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20230208210000;103310;-30;8;260;0.600000;271.250000;266.850000;72;20000;2;0;0;0;0;mq;30;20;10;102150;mq;mq;-450;mq;mq;mq;mq;mq;mq;mq;1.900000;1.900000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20230208210000;103350;20;1;280;0.700000;269.650000;266.850000;81;14590;0;mq;mq;mq;0;mq;mq;mq;mq;101820;mq;mq;-390;mq;mq;mq;mq;268.450000;mq;mq;1.800000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20230208210000;103400;-20;5;90;3.500000;272.350000;266.150000;63;19190;0;mq;mq;mq;0;mq;mq;mq;mq;98990;mq;mq;-390;mq;mq;mq;mq;267.450000;mq;mq;5.300000;7.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20230208210000;103480;-20;6;260;1.100000;270.550000;268.050000;83;14540;0;mq;mq;mq;0;mq;mq;mq;mq;101530;mq;mq;-420;mq;mq;mq;mq;269.550000;mq;mq;2.300000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20230208210000;103270;60;1;360;3.000000;278.250000;274.150000;75;25000;2;0;mq;0;0;mq;30;20;10;102730;mq;mq;-200;mq;mq;mq;mq;mq;mq;mq;3.300000;3.300000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20230208210000;103170;-20;8;80;0.500000;274.650000;271.550000;80;10430;0;mq;mq;mq;0;mq;mq;mq;mq;102840;mq;mq;-330;mq;mq;mq;mq;273.250000;mq;mq;1.300000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
