Heures;mois;t;jour_semaine;jour_mois;Consommation
18;3;10.854761904761924;0;23;58259.0
21;3;7.990476190476215;0;23;62962.0
0;3;6.485714285714305;1;24;61717.0
3;3;5.854761904761928;1;24;54636.0
6;3;5.865000000000019;1;24;57526.0
9;3;9.07380952380954;1;24;68205.0
12;3;10.973809523809539;1;24;68313.0
15;3;10.578571428571454;1;24;65377.0
18;3;8.721428571428595;1;24;65212.0
21;3;6.92857142857145;1;24;66338.0
0;3;6.133333333333357;2;25;64188.0
3;3;5.064285714285737;2;25;56859.0
6;3;4.292857142857168;2;25;59862.0
9;3;6.869047619047641;2;25;71928.0
12;3;8.350000000000025;2;25;71614.0
15;3;8.527500000000021;2;25;67547.0
18;3;7.2071428571428795;2;25;65285.0
21;3;5.297619047619073;2;25;68245.0
0;3;4.677500000000023;3;26;66713.0
3;3;3.8452380952381184;3;26;59727.0
6;3;3.969047619047646;3;26;62612.0
9;3;7.859523809523831;3;26;72518.0
12;3;10.20952380952383;3;26;71954.0
15;3;10.835714285714309;3;26;67974.0
18;3;9.600000000000021;3;26;65539.0
21;3;8.219047619047643;3;26;67477.0
0;3;7.345238095238121;4;27;64846.0
3;3;6.488095238095261;4;27;57502.0
6;3;6.0261904761905;4;27;60205.0
9;3;9.902380952380973;4;27;69376.0
12;3;12.034146341463435;4;27;66921.0
15;3;12.595238095238116;4;27;62011.0
18;3;10.552380952380975;4;27;60306.0
21;3;8.623809523809548;4;27;63627.0
0;3;7.7780487804878256;5;28;62478.0
3;3;7.616666666666687;5;28;53366.0
6;3;7.897619047619073;5;28;51729.0
9;3;11.016666666666689;5;28;57351.0
12;3;13.337500000000023;5;28;59415.0
15;3;13.85476190476193;5;28;54095.0
18;3;12.183333333333357;5;28;52843.0
21;3;11.10476190476193;5;28;56466.0
0;3;10.350000000000021;6;29;57388.0
3;3;10.116666666666687;6;29;52087.0
6;3;10.052380952380972;6;29;45956.0
9;3;11.94047619047621;6;29;48663.0
12;3;13.061904761904787;6;29;55475.0
15;3;13.009523809523833;6;29;51891.0
18;3;12.250000000000021;6;29;50722.0
21;3;11.61666666666669;6;29;57592.0
0;3;11.211904761904778;0;30;56820.0
3;3;11.002380952380973;0;30;49465.0
6;3;10.928571428571459;0;30;51626.0
9;3;12.097619047619071;0;30;64605.0
12;3;13.614285714285735;0;30;64715.0
15;3;13.821428571428592;0;30;60707.0
18;3;12.509523809523833;0;30;58364.0
21;3;11.538095238095261;0;30;61126.0
0;3;11.538095238095261;1;31;59149.0
3;3;11.364285714285735;1;31;50813.0
6;3;11.150000000000023;1;31;52246.0
9;3;13.066666666666688;1;31;64595.0
12;3;14.197619047619071;1;31;65210.0
15;3;14.273809523809545;1;31;60670.0
18;3;11.990476190476212;1;31;57368.0
21;3;10.33571428571431;1;31;60938.0
0;4;8.619047619047638;2;1;60039.0
3;4;7.547619047619067;2;1;52322.0
6;4;6.907142857142885;2;1;55097.0
9;4;9.464285714285742;2;1;67523.0
12;4;11.49047619047621;2;1;66871.0
15;4;11.921428571428592;2;1;62278.0
18;4;9.992857142857165;2;1;58826.0
21;4;7.988095238095261;2;1;62919.0
0;4;7.188095238095262;3;2;61690.0
3;4;6.652380952380976;3;2;54091.0
6;4;6.723809523809549;3;2;56017.0
9;4;9.98809523809526;3;2;68309.0
12;4;12.023809523809549;3;2;68148.0
15;4;12.48809523809526;3;2;63572.0
18;4;10.74047619047621;3;2;60241.0
21;4;8.70476190476193;3;2;62843.0
0;4;7.750000000000021;4;3;61250.0
3;4;7.061904761904788;4;3;52888.0
6;4;7.123809523809548;4;3;54006.0
9;4;10.161904761904784;4;3;65946.0
12;4;12.314634146341483;4;3;65868.0
15;4;13.000000000000021;4;3;61118.0
18;4;11.159523809523838;4;3;58329.0
21;4;9.854761904761924;4;3;60809.0
0;4;8.945238095238121;5;4;59897.0
3;4;8.466666666666692;5;4;50366.0
6;4;8.335714285714305;5;4;48117.0
9;4;10.078048780487828;5;4;55219.0
12;4;11.18048780487807;5;4;58938.0
15;4;11.069047619047643;5;4;55387.0
18;4;9.647619047619074;5;4;53309.0
21;4;8.03571428571431;5;4;57542.0
0;4;6.452380952380978;6;5;60063.0
3;4;4.935714285714305;6;5;52257.0
6;4;4.2571428571428775;6;5;49610.0
9;4;7.943902439024414;6;5;54483.0
12;4;10.607142857142884;6;5;56245.0
15;4;11.41219512195124;6;5;49119.0
18;4;9.464285714285738;6;5;46268.0
21;4;6.356097560975634;6;5;55490.0
0;4;4.616666666666689;0;6;59030.0
3;4;3.258536585365878;0;6;52204.0
6;4;2.590243902439045;0;6;51291.0
9;4;9.017073170731727;0;6;55577.0
12;4;12.243902439024406;0;6;56319.0
15;4;13.312195121951241;0;6;49597.0
18;4;11.321428571428598;0;6;47180.0
21;4;7.93571428571431;0;6;55984.0
0;4;6.112195121951242;1;7;57036.0
3;4;4.495121951219539;1;7;51112.0
6;4;4.009523809523828;1;7;55251.0
9;4;10.442857142857163;1;7;67309.0
12;4;13.868292682926855;1;7;64397.0
15;4;15.039024390243926;1;7;58692.0
18;4;12.614285714285737;1;7;54411.0
21;4;8.214285714285733;1;7;58905.0
0;4;5.833333333333359;2;8;58667.0
3;4;4.242857142857163;2;8;51807.0
6;4;3.895238095238116;2;8;54658.0
9;4;11.90952380952383;2;8;66499.0
12;4;15.770731707317095;2;8;62647.0
15;4;17.25000000000003;2;8;57040.0
18;4;14.71190476190478;2;8;52613.0
21;4;9.669047619047642;2;8;56651.0
0;4;7.254761904761925;3;9;56562.0
3;4;5.464285714285744;3;9;49569.0
6;4;5.340476190476215;3;9;52162.0
9;4;13.911904761904784;3;9;63221.0
12;4;18.200000000000024;3;9;59871.0
15;4;19.34047619047621;3;9;54864.0
18;4;16.135714285714307;3;9;50932.0
21;4;11.30000000000002;3;9;54362.0
0;4;8.863414634146363;4;10;54120.0
3;4;7.085365853658558;4;10;46502.0
6;4;7.219047619047639;4;10;48984.0
9;4;14.761904761904784;4;10;59846.0
12;4;18.092857142857163;4;10;57958.0
15;4;18.176190476190502;4;10;53489.0
18;4;15.078571428571449;4;10;50268.0
21;4;11.764285714285739;4;10;52836.0
0;4;10.440476190476215;5;11;52929.0
3;4;9.716666666666688;5;11;43873.0
6;4;9.350000000000023;5;11;41956.0
9;4;12.745238095238118;5;11;48695.0
12;4;14.757142857142878;5;11;51877.0
15;4;15.338095238095258;5;11;47946.0
18;4;13.485714285714307;5;11;45334.0
21;4;10.080952380952406;5;11;49508.0
0;4;8.214285714285738;6;12;52071.0
3;4;7.130952380952403;6;12;44075.0
6;4;7.057142857142883;6;12;41532.0
9;4;13.945238095238123;6;12;45076.0
12;4;17.807142857142885;6;12;47472.0
15;4;19.05952380952383;6;12;41860.0
18;4;16.780952380952403;6;12;39201.0
21;4;11.747619047619066;6;12;46784.0
0;4;9.776190476190502;0;13;48374.0
3;4;8.347619047619073;0;13;41575.0
6;4;8.523809523809549;0;13;44623.0
9;4;15.98333333333336;0;13;55891.0
12;4;19.719047619047643;0;13;55885.0
15;4;20.87380952380955;0;13;52602.0
18;4;18.440476190476218;0;13;48503.0
21;4;13.161904761904788;0;13;50554.0
0;4;11.07380952380955;1;14;50675.0
3;4;9.680952380952402;1;14;42477.0
6;4;9.714285714285742;1;14;44444.0
9;4;18.45238095238098;1;14;54886.0
12;4;22.390476190476214;1;14;55157.0
15;4;23.464285714285737;1;14;52201.0
18;4;20.935714285714305;1;14;48854.0
21;4;14.89523809523812;1;14;49597.0
0;4;12.456097560975634;2;15;49614.0
3;4;10.41904761904764;2;15;41240.0
6;4;10.74523809523812;2;15;42785.0
9;4;19.16428571428574;2;15;53257.0
12;4;23.00714285714288;2;15;54837.0
15;4;23.211904761904787;2;15;52335.0
18;4;19.814285714285738;2;15;48862.0
21;4;14.842857142857165;2;15;49443.0
0;4;13.076190476190499;3;16;49446.0
3;4;11.697619047619071;3;16;40825.0
6;4;11.661904761904784;3;16;41920.0
9;4;16.030952380952407;3;16;52896.0
12;4;18.507142857142874;3;16;54965.0
15;4;18.11904761904764;3;16;52671.0
18;4;16.192857142857168;3;16;49474.0
21;4;13.74047619047621;3;16;50078.0
0;4;12.797619047619063;4;17;49676.0
3;4;12.064285714285734;4;17;41042.0
6;4;11.86904761904764;4;17;42141.0
9;4;13.980952380952404;4;17;53710.0
12;4;15.64761904761907;4;17;55783.0
15;4;15.185714285714306;4;17;52429.0
18;4;13.78333333333336;4;17;49195.0
21;4;11.800000000000022;4;17;49878.0
0;4;10.38571428571431;5;18;50364.0
3;4;9.4487804878049;5;18;41279.0
6;4;9.245238095238117;5;18;39594.0
9;4;12.976190476190503;5;18;45860.0
12;4;15.819047619047643;5;18;49007.0
15;4;16.60952380952383;5;18;45183.0
18;4;14.454761904761929;5;18;42322.0
21;4;11.530952380952403;5;18;45353.0
0;4;9.797619047619074;6;19;48552.0
3;4;8.521428571428597;6;19;40332.0
6;4;8.34285714285717;6;19;37818.0
9;4;11.650000000000022;6;19;41703.0
12;4;13.95952380952383;6;19;46547.0
15;4;14.823809523809544;6;19;42032.0
18;4;13.571428571428592;6;19;39786.0
21;4;10.778571428571453;6;19;46051.0
0;4;9.12857142857145;0;20;48393.0
3;4;7.959523809523835;0;20;41041.0
6;4;8.357142857142883;0;20;44097.0
9;4;13.769047619047642;0;20;55395.0
12;4;17.097619047619073;0;20;56005.0
15;4;18.25500000000002;0;20;52223.0
18;4;16.5261904761905;0;20;48279.0
21;4;12.002380952380978;0;20;49392.0
0;4;9.70952380952383;1;21;50592.0
3;4;8.221428571428593;1;21;42611.0
6;4;8.9761904761905;1;21;44618.0
9;4;16.054761904761932;1;21;54857.0
12;4;19.86666666666669;1;21;55284.0
15;4;20.9309523809524;1;21;52179.0
18;4;18.654761904761934;1;21;48564.0
21;4;13.392682926829293;1;21;48697.0
0;4;11.033333333333355;2;22;50166.0
3;4;9.50476190476193;2;22;41672.0
6;4;10.356097560975638;2;22;43352.0
9;4;16.05714285714288;2;22;53702.0
12;4;19.695238095238118;2;22;54976.0
15;4;19.792857142857162;2;22;52031.0
18;4;17.337500000000023;2;22;48800.0
21;4;13.528571428571457;2;22;49180.0
0;4;11.363414634146364;3;23;50272.0
3;4;9.71666666666669;3;23;41948.0
6;4;10.104878048780508;3;23;43325.0
9;4;14.700000000000019;3;23;53759.0
12;4;17.890476190476214;3;23;55328.0
15;4;18.683333333333355;3;23;52220.0
18;4;17.010000000000026;3;23;48672.0
21;4;12.226190476190498;3;23;48627.0
0;4;10.069047619047646;4;24;50120.0
3;4;8.91190476190479;4;24;41700.0
6;4;9.842857142857165;4;24;43200.0
9;4;15.683333333333357;4;24;53467.0
12;4;18.48571428571431;4;24;54520.0
15;4;19.261904761904784;4;24;51408.0
18;4;17.09523809523812;4;24;47761.0
21;4;14.219512195121974;4;24;48158.0
0;4;13.35609756097563;5;25;49348.0
3;4;12.507317073170753;5;25;39552.0
6;4;12.626829268292706;5;25;37508.0
9;4;15.155000000000024;5;25;43336.0
12;4;16.811904761904785;5;25;47969.0
15;4;17.347619047619066;5;25;44655.0
18;4;15.957142857142875;5;25;42185.0
21;4;13.438095238095256;5;25;43849.0
0;4;12.535714285714308;6;26;47124.0
3;4;11.978571428571453;6;26;37975.0
6;4;12.45714285714288;6;26;35043.0
9;4;15.371428571428599;6;26;38562.0
12;4;16.65476190476192;6;26;45135.0
15;4;16.347619047619073;6;26;41376.0
18;4;14.226190476190498;6;26;40040.0
21;4;12.785714285714308;6;26;44913.0
0;4;12.152380952380978;0;27;47123.0
3;4;11.566666666666688;0;27;39163.0
6;4;11.054761904761927;0;27;41746.0
9;4;12.364285714285735;0;27;53994.0
12;4;13.600000000000023;0;27;57273.0
15;4;13.576190476190495;0;27;54165.0
18;4;11.93571428571431;0;27;51030.0
21;4;9.752380952380971;0;27;50802.0
0;4;8.32380952380955;1;28;52347.0
3;4;7.133333333333357;1;28;44036.0
6;4;7.5609756097561185;1;28;46376.0
9;4;11.495238095238118;1;28;57105.0
12;4;13.192857142857164;1;28;58371.0
15;4;13.542857142857164;1;28;54743.0
18;4;12.173809523809545;1;28;51013.0
21;4;8.676190476190497;1;28;51624.0
0;4;6.602380952380973;2;29;54054.0
3;4;5.550000000000022;2;29;45839.0
6;4;6.514285714285739;2;29;47929.0
9;4;12.56666666666669;2;29;58054.0
12;4;14.917073170731733;2;29;57763.0
15;4;15.17857142857145;2;29;54656.0
18;4;13.488095238095266;2;29;51067.0
21;4;10.483333333333356;2;29;51790.0
0;4;8.752380952380978;3;30;53432.0
3;4;7.690476190476214;3;30;45240.0
6;4;8.69268292682929;3;30;46707.0
9;4;13.121428571428597;3;30;57393.0
12;4;15.421428571428592;3;30;59236.0
15;4;15.576190476190499;3;30;56017.0
18;4;14.03571428571431;3;30;52304.0
21;4;11.930952380952402;3;30;51899.0
0;5;11.378571428571453;4;1;52364.0
3;5;11.190243902439045;4;1;42489.0
6;5;11.602439024390268;4;1;38660.0
9;5;13.256097560975633;4;1;42769.0
12;5;14.078571428571449;4;1;48734.0
15;5;14.392857142857167;4;1;45353.0
18;5;13.8809523809524;4;1;43629.0
21;5;12.91666666666669;4;1;46690.0
0;5;12.290476190476213;5;2;49725.0
3;5;11.671428571428594;5;2;40879.0
6;5;11.876190476190494;5;2;39507.0
9;5;14.830952380952406;5;2;45462.0
12;5;16.73809523809526;5;2;49548.0
15;5;16.99761904761907;5;2;46800.0
18;5;15.90000000000002;5;2;44787.0
21;5;14.65714285714288;5;2;46515.0
0;5;14.283333333333356;6;3;49221.0
3;5;14.040476190476213;6;3;39931.0
6;5;14.333333333333357;6;3;36604.0
9;5;16.83809523809526;6;3;40378.0
12;5;18.865853658536608;6;3;46847.0
15;5;19.663414634146363;6;3;42755.0
18;5;17.943902439024416;6;3;40220.0
21;5;15.36829268292685;6;3;44059.0
0;5;14.521951219512214;0;4;47441.0
3;5;13.743902439024417;0;4;39127.0
6;5;14.260975609756121;0;4;41436.0
9;5;17.31219512195124;0;4;53044.0
12;5;19.368292682926853;0;4;55311.0
15;5;19.928571428571452;0;4;52941.0
18;5;18.38809523809526;0;4;49665.0
21;5;17.435714285714305;0;4;49122.0
0;5;17.25952380952383;1;5;49593.0
3;5;16.76428571428574;1;5;40371.0
6;5;15.754761904761923;1;5;41674.0
9;5;16.680952380952405;1;5;52726.0
12;5;17.857142857142883;1;5;55474.0
15;5;17.754761904761928;1;5;52497.0
18;5;16.10714285714288;1;5;49135.0
21;5;13.269047619047642;1;5;47726.0
0;5;11.98809523809526;2;6;49992.0
3;5;11.045238095238116;2;6;41185.0
6;5;11.733333333333357;2;6;42899.0
9;5;15.297560975609779;2;6;53801.0
12;5;17.030952380952403;2;6;55866.0
15;5;17.423809523809545;2;6;52989.0
18;5;15.48809523809526;2;6;49520.0
21;5;11.742857142857158;2;6;48267.0
0;5;9.819047619047641;3;7;50881.0
3;5;8.41904761904764;3;7;42210.0
6;5;9.892857142857164;3;7;44251.0
9;5;14.992857142857165;3;7;54646.0
12;5;17.335714285714307;3;7;55504.0
15;5;18.460975609756122;3;7;52620.0
18;5;17.23571428571431;3;7;48715.0
21;5;13.340476190476213;3;7;47240.0
0;5;11.55476190476193;4;8;49975.0
3;5;10.91190476190478;4;8;40106.0
6;5;12.330952380952406;4;8;37196.0
9;5;15.980952380952404;4;8;42158.0
12;5;17.816666666666688;4;8;47102.0
15;5;18.566666666666688;4;8;43679.0
18;5;16.95952380952383;4;8;41188.0
21;5;14.911904761904783;4;8;42908.0
0;5;13.907142857142881;5;9;47007.0
3;5;13.052380952380977;5;9;37942.0
6;5;13.528571428571452;5;9;36282.0
9;5;16.37857142857145;5;9;41758.0
12;5;18.56428571428574;5;9;46125.0
15;5;19.542857142857162;5;9;43385.0
18;5;18.057142857142882;5;9;40649.0
21;5;14.285714285714313;5;9;40883.0
0;5;12.373809523809546;6;10;46079.0
3;5;11.011904761904788;6;10;37352.0
6;5;12.264285714285739;6;10;34087.0
9;5;17.704761904761924;6;10;37679.0
12;5;21.61707317073173;6;10;42725.0
15;5;23.300000000000022;6;10;39409.0
18;5;21.65609756097564;6;10;37452.0
21;5;16.245238095238115;6;10;40677.0
0;5;14.069047619047643;0;11;44952.0
3;5;12.738095238095257;0;11;36843.0
6;5;14.028571428571452;0;11;38746.0
9;5;20.180000000000014;0;11;50076.0
12;5;23.54285714285717;0;11;52982.0
15;5;24.30952380952383;0;11;51479.0
18;5;21.890476190476214;0;11;48183.0
21;5;16.816666666666684;0;11;45900.0
0;5;14.52380952380955;1;12;47975.0
3;5;13.507142857142881;1;12;38925.0
6;5;14.559523809523832;1;12;39821.0
9;5;18.702500000000022;1;12;51170.0
12;5;21.888095238095257;1;12;54170.0
15;5;22.46904761904764;1;12;52032.0
18;5;19.969047619047643;1;12;48493.0
21;5;15.564285714285736;1;12;46146.0
0;5;13.27380952380955;2;13;48392.0
3;5;12.00714285714288;2;13;39428.0
6;5;14.034146341463439;2;13;40496.0
9;5;19.095238095238116;2;13;51542.0
12;5;21.55952380952383;2;13;53883.0
15;5;21.98809523809526;2;13;52037.0
18;5;19.659523809523833;2;13;48559.0
21;5;15.871428571428597;2;13;45862.0
0;5;14.502380952380971;3;14;48175.0
3;5;13.576190476190499;3;14;38224.0
6;5;14.009523809523827;3;14;34740.0
9;5;16.507142857142878;3;14;39842.0
12;5;17.750000000000025;3;14;45834.0
15;5;17.2809523809524;3;14;42808.0
18;5;14.247619047619072;3;14;41289.0
21;5;11.90476190476193;3;14;43230.0
0;5;10.559523809523832;4;15;46419.0
3;5;9.759523809523834;4;15;37923.0
6;5;10.38571428571431;4;15;38055.0
9;5;12.63571428571431;4;15;47234.0
12;5;13.871428571428591;4;15;51329.0
15;5;14.658536585365876;4;15;48421.0
18;5;13.55000000000002;4;15;46000.0
21;5;11.600000000000025;4;15;45070.0
0;5;10.445238095238116;5;16;48213.0
3;5;9.966666666666693;5;16;39108.0
6;5;10.930952380952405;5;16;37169.0
9;5;14.521428571428595;5;16;43068.0
12;5;16.759523809523834;5;16;47767.0
15;5;17.7487804878049;5;16;44692.0
18;5;16.36904761904764;5;16;41622.0
21;5;13.454761904761934;5;16;41589.0
0;5;11.930952380952402;6;17;46525.0
3;5;10.835714285714309;6;17;37638.0
6;5;12.090476190476213;6;17;34396.0
9;5;16.135714285714315;6;17;38319.0
12;5;18.661904761904786;6;17;43570.0
15;5;19.73809523809526;6;17;39777.0
18;5;18.219047619047643;6;17;37677.0
21;5;13.471428571428593;6;17;40986.0
0;5;11.173809523809549;0;18;45504.0
3;5;9.311904761904788;0;18;37374.0
6;5;11.723809523809546;0;18;39545.0
9;5;17.445238095238118;0;18;51268.0
12;5;19.723809523809546;0;18;53990.0
15;5;19.83333333333336;0;18;51807.0
18;5;17.638095238095264;0;18;48760.0
21;5;13.702380952380974;0;18;46899.0
0;5;11.739024390243928;1;19;48892.0
3;5;10.360975609756123;1;19;40437.0
6;5;11.039024390243926;1;19;41598.0
9;5;13.461904761904785;1;19;53413.0
12;5;14.785714285714308;1;19;55932.0
15;5;14.828571428571452;1;19;53156.0
18;5;13.283333333333356;1;19;50117.0
21;5;11.030952380952405;1;19;48466.0
0;5;9.76904761904764;2;20;50696.0
3;5;8.685714285714306;2;20;42066.0
6;5;9.469047619047643;2;20;43345.0
9;5;12.528571428571452;2;20;54938.0
12;5;14.195238095238121;2;20;57088.0
15;5;14.511904761904784;2;20;54059.0
18;5;13.021428571428595;2;20;50350.0
21;5;9.647619047619072;2;20;48557.0
0;5;8.209523809523834;3;21;51658.0
3;5;7.271428571428593;3;21;43185.0
6;5;9.223809523809546;3;21;44222.0
9;5;13.830952380952406;3;21;55282.0
12;5;15.590476190476213;3;21;56752.0
15;5;16.41666666666669;3;21;53576.0
18;5;15.01904761904764;3;21;50232.0
21;5;11.414285714285736;3;21;47933.0
0;5;9.438095238095263;4;22;51121.0
3;5;8.047619047619065;4;22;42388.0
6;5;9.952380952380977;4;22;43393.0
9;5;15.104878048780515;4;22;54510.0
12;5;17.53809523809526;4;22;55548.0
15;5;18.24761904761907;4;22;51958.0
18;5;16.611904761904785;4;22;48338.0
21;5;13.64523809523812;4;22;46208.0
0;5;12.273809523809545;5;23;49702.0
3;5;11.102380952380978;5;23;39575.0
6;5;12.324390243902462;5;23;37047.0
9;5;16.009756097561;5;23;43774.0
12;5;18.507142857142878;5;23;47737.0
15;5;18.804761904761925;5;23;44481.0
18;5;17.309523809523835;5;23;41665.0
21;5;14.809523809523833;5;23;41630.0
0;5;12.980952380952404;6;24;46500.0
3;5;11.661904761904788;6;24;37288.0
6;5;13.061904761904785;6;24;33476.0
9;5;17.145238095238124;6;24;37862.0
12;5;19.554761904761925;6;24;42509.0
15;5;19.85000000000003;6;24;39027.0
18;5;18.368292682926853;6;24;37116.0
21;5;15.040000000000026;6;24;39873.0
0;5;13.620000000000022;0;25;44903.0
3;5;12.722500000000023;0;25;35873.0
6;5;13.84250000000002;0;25;33516.0
9;5;16.769047619047644;0;25;39399.0
12;5;18.38809523809526;0;25;45789.0
15;5;18.64761904761907;0;25;42652.0
18;5;16.728571428571453;0;25;40974.0
21;5;14.1714285714286;0;25;42402.0
0;5;12.933333333333357;1;26;46010.0
3;5;11.86750000000002;1;26;37885.0
6;5;12.438095238095261;1;26;39360.0
9;5;15.611904761904787;1;26;52052.0
12;5;17.16428571428574;1;26;54962.0
15;5;17.711904761904787;1;26;52397.0
18;5;16.421428571428596;1;26;49341.0
21;5;13.246341463414653;1;26;46665.0
0;5;11.147619047619068;2;27;49142.0
3;5;9.726190476190498;2;27;40146.0
6;5;11.907142857142885;2;27;41065.0
9;5;16.800000000000022;2;27;52601.0
12;5;19.119512195121974;2;27;54698.0
15;5;20.480000000000025;2;27;52376.0
18;5;19.002380952380978;2;27;48924.0
21;5;13.70714285714288;2;27;46468.0
0;5;11.440476190476213;3;28;49137.0
3;5;10.200000000000022;3;28;40204.0
6;5;12.485714285714314;3;28;40793.0
9;5;17.569047619047645;3;28;52304.0
12;5;20.128571428571455;3;28;54839.0
15;5;20.995238095238122;3;28;52819.0
18;5;19.20714285714288;3;28;49400.0
21;5;14.580952380952406;3;28;46656.0
0;5;12.152380952380977;4;29;49233.0
3;5;11.002380952380976;4;29;40074.0
6;5;12.692857142857159;4;29;40536.0
9;5;16.73333333333336;4;29;52522.0
12;5;18.788095238095263;4;29;54502.0
15;5;19.233333333333356;4;29;51760.0
18;5;17.4309523809524;4;29;48559.0
21;5;14.552380952380977;4;29;45745.0
0;5;12.890476190476209;5;30;48648.0
3;5;11.697619047619073;5;30;38778.0
6;5;12.907142857142876;5;30;35751.0
9;5;16.333333333333357;5;30;42796.0
12;5;18.45476190476193;5;30;46949.0
15;5;19.49024390243905;5;30;44072.0
18;5;18.348780487804902;5;30;41361.0
21;5;14.531707317073197;5;30;40468.0
0;5;12.843902439024413;6;31;46023.0
3;5;12.229268292682951;6;31;36447.0
6;5;14.182926829268315;6;31;32475.0
9;5;18.06829268292685;6;31;37178.0
12;5;19.77317073170734;6;31;43303.0
15;5;20.27560975609758;6;31;40013.0
18;5;18.621951219512223;6;31;38703.0
21;5;15.275609756097586;6;31;41459.0
0;6;13.22682926829271;0;1;45342.0
3;6;11.982926829268312;0;1;37029.0
6;6;13.09523809523812;0;1;38750.0
9;6;16.426829268292707;0;1;51500.0
12;6;18.6714285714286;0;1;54275.0
15;6;19.473809523809546;0;1;51991.0
18;6;18.19047619047621;0;1;48835.0
21;6;14.923809523809547;0;1;46385.0
0;6;13.761904761904779;1;2;48914.0
3;6;13.38809523809526;1;2;39867.0
6;6;15.197560975609782;1;2;40060.0
9;6;19.221428571428593;1;2;52515.0
12;6;22.39500000000002;1;2;55532.0
15;6;23.254761904761928;1;2;53111.0
18;6;21.928571428571452;1;2;50556.0
21;6;17.81190476190479;1;2;46917.0
0;6;15.780952380952405;2;3;49454.0
3;6;14.40000000000002;2;3;39765.0
6;6;16.152380952380977;2;3;39972.0
9;6;19.51707317073173;2;3;52456.0
12;6;22.15476190476193;2;3;55556.0
15;6;23.395238095238113;2;3;53782.0
18;6;22.130769230769246;2;3;50778.0
21;6;17.024390243902463;2;3;47168.0
0;6;14.890243902439046;3;4;49918.0
3;6;13.502439024390263;3;4;40249.0
6;6;16.31904761904764;3;4;40282.0
9;6;22.511904761904784;3;4;52220.0
12;6;25.97857142857145;3;4;55676.0
15;6;27.39523809523812;3;4;54259.0
18;6;25.992857142857165;3;4;51410.0
21;6;21.08250000000002;3;4;47316.0
0;6;18.655000000000022;4;5;50066.0
3;6;17.07560975609758;4;5;40129.0
6;6;19.48571428571431;4;5;39974.0
9;6;24.75476190476193;4;5;52280.0
12;6;27.35952380952383;4;5;56389.0
15;6;27.350000000000016;4;5;54450.0
18;6;24.12857142857145;4;5;51146.0
21;6;19.333333333333353;4;5;46224.0
0;6;16.711904761904787;5;6;48773.0
3;6;15.009523809523833;5;6;38280.0
6;6;16.48571428571431;5;6;34940.0
9;6;20.30952380952383;5;6;42544.0
12;6;23.240476190476215;5;6;46918.0
15;6;24.066666666666688;5;6;44924.0
18;6;22.28536585365856;5;6;42747.0
21;6;17.85714285714288;5;6;40830.0
0;6;15.638095238095259;6;7;45435.0
3;6;14.350000000000023;6;7;35830.0
6;6;16.007142857142878;6;7;31998.0
9;6;20.507142857142885;6;7;36665.0
12;6;23.461904761904787;6;7;42296.0
15;6;24.29523809523812;6;7;39891.0
18;6;22.295238095238123;6;7;38692.0
21;6;18.27857142857145;6;7;40941.0
